player_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
231677,https://sofifa.com/player/231677/marcus-rashford/210002/,M. Rashford,Marcus Rashford,22,1997-10-31,181,70,England,Manchester United,English Premier League,1,85,91,86500000,150000,ST,Right,2,4,5,High/ Medium,Unique,Yes,111300000,"#Speedster, #Dribbler, #Acrobat",LM,10,,2014-07-01,2023,SUB,10,91,83,78,86,45,78,,,,,,,"Power Free-Kick, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Team Player, Technical Dribbler (AI)",77,83,68,81,73,87,82,76,69,85,89,93,86,86,75,90,72,87,76,81,73,42,82,82,81,82,47,40,33,11,6,15,7,14,83+2,83+2,83+2,84+0,85+0,85+0,85+0,84+0,83+2,83+2,83+2,84+2,77+2,77+2,77+2,84+2,68+2,65+2,65+2,65+2,68+2,64+2,57+2,57+2,57+2,64+2
184087,https://sofifa.com/player/184087/toby-alderweireld/210002/,T. Alderweireld,Toby Alderweireld,31,1989-03-02,181,70,Belgium,Tottenham Hotspur,English Premier League,1,85,85,37000000,130000,CB,Right,3,3,2,Medium/ Medium,Normal (185+),Yes,54200000,#Tackling ,RCB,4,,2015-07-08,2023,RCB,2,63,55,72,67,87,79,,,,,,,Long Passer (AI),64,45,82,79,38,62,63,69,82,75,60,65,59,85,62,78,82,78,79,58,81,85,52,62,58,86,88,89,85,16,6,14,16,14,66+3,66+3,66+3,64+0,65+0,65+0,65+0,64+0,67+3,67+3,67+3,67+3,74+3,74+3,74+3,67+3,78+3,82+3,82+3,82+3,78+3,79+3,84+1,84+1,84+1,79+3
163587,https://sofifa.com/player/163587/kasper-schmeichel/210002/,K. Schmeichel,Kasper Schmeichel,33,1986-11-05,181,70,Denmark,Leicester City,English Premier League,1,84,84,13500000,90000,GK,Right,2,3,1,Medium/ Medium,Stocky (185+),Yes,32300000,,GK,1,,2011-06-01,2023,GK,1,,,,,,,82,77,83,89,54,79,Leadership,18,12,16,44,15,12,13,15,46,40,50,58,61,81,47,62,60,34,64,14,35,20,13,59,26,67,14,14,13,82,77,83,79,89,34+2,34+2,34+2,34+0,36+0,36+0,36+0,34+0,39+2,39+2,39+2,36+2,39+2,39+2,39+2,36+2,32+2,36+2,36+2,36+2,32+2,31+2,30+2,30+2,30+2,31+2
210243,https://sofifa.com/player/210243/ricardo-barbosa-pereira/210002/,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,26,1993-10-06,181,70,Portugal,Leicester City,English Premier League,1,85,87,61000000,120000,RB,Right,3,4,3,High/ High,Unique,Yes,80000000,#Engine,SUB,21,,2018-06-09,2023,RB,15,83,66,79,82,81,76,,,,,,,"Early Crosser, Speed Dribbler (AI)",82,63,65,83,59,82,78,52,78,82,84,83,79,85,79,74,75,88,69,64,79,81,75,77,61,81,82,84,83,16,12,15,11,11,74+3,74+3,74+3,79+0,78+0,78+0,78+0,79+0,79+3,79+3,79+3,81+3,80+3,80+3,80+3,81+3,83+3,82+3,82+3,82+3,83+3,83+3,79+3,79+3,79+3,83+3
192563,https://sofifa.com/player/192563/bernd-leno/210002/,B. Leno,Bernd Leno,28,1992-03-04,181,70,Germany,Arsenal,English Premier League,1,85,87,46000000,105000,GK,Right,3,3,1,Medium/ Medium,Normal (185+),Yes,66200000,,GK,1,,2018-07-01,2023,SUB,12,,,,,,,85,83,80,86,56,84,Rushes Out Of Goal,9,9,13,50,10,16,9,8,48,35,55,56,52,81,44,60,73,43,70,14,28,25,7,56,23,66,27,15,18,85,83,80,84,86,33+3,33+3,33+3,33+0,35+0,35+0,35+0,33+0,38+3,38+3,38+3,36+3,40+3,40+3,40+3,36+3,34+3,39+3,39+3,39+3,34+3,33+3,33+3,33+3,33+3,33+3
209989,https://sofifa.com/player/209989/thomas-partey/210002/,T. Partey,Thomas Teye Partey,27,1993-06-13,181,70,Ghana,Atlético Madrid,English Premier League,1,84,85,48000000,81000,CM,Right,2,3,3,Medium/ High,Normal (185+),Yes,74400000,,LCM,5,,2015-07-01,2023,"68 Finishing
","68 Heading Accuracy
",71,74,81,81,82,85,,,,,,,Long Shot Taker (AI),74,68,68,86,56,84,69,70,84,83,68,74,75,85,50,86,83,92,82,85,84,84,73,84,49,86,81,85,81,11,13,9,9,7,77+2,77+2,77+2,79+0,79+0,79+0,79+0,79+0,81+2,81+2,81+2,80+2,84+1,84+1,84+1,80+2,82+2,84+1,84+1,84+1,82+2,81+2,82+2,82+2,82+2,81+2
212188,https://sofifa.com/player/212188/timo-werner/210002/,T. Werner,Timo Werner,24,1996-03-06,181,70,Germany,Chelsea,English Premier League,1,85,88,74500000,135000,ST,Right,3,4,3,High/ Medium,Unique,Yes,97800000,#Speedster,ST,11,,2020-07-01,2025,ST,9,91,85,69,84,35,71,,,,,,,Speed Dribbler (AI),69,88,78,78,86,84,70,58,55,85,93,89,83,87,76,85,75,83,67,78,63,37,88,65,78,82,39,20,19,9,9,8,15,9,84+3,84+3,84+3,83+0,84+0,84+0,84+0,83+0,80+3,80+3,80+3,81+3,72+3,72+3,72+3,81+3,61+3,56+3,56+3,56+3,61+3,58+3,50+3,50+3,50+3,58+3
235790,https://sofifa.com/player/235790/kai-havertz/210002/,K. Havertz,Kai Havertz,21,1999-06-11,181,70,Germany,Chelsea,English Premier League,1,85,93,121000000,105000,CF,Left,3,4,4,Medium/ Medium,Unique,Yes,119700000,#Poacher,RM,29,,2020-09-04,2025,SUB,27,84,81,79,85,45,67,,,,,,,"Finesse Shot, Playmaker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",73,85,78,84,80,86,84,53,78,87,78,88,78,85,74,74,75,82,69,78,42,38,84,82,73,84,39,46,38,6,8,11,10,12,82+3,82+3,82+3,83+0,84+0,84+0,84+0,83+0,84+3,84+3,84+3,83+3,79+3,79+3,79+3,83+3,66+3,64+3,64+3,64+3,66+3,63+3,56+3,56+3,56+3,63+3
200458,https://sofifa.com/player/200458/lucas-digne/210002/,L. Digne,Lucas Digne,26,1993-07-20,181,70,France,Everton,English Premier League,1,84,85,45500000,110000,LB,Left,2,2,3,High/ Medium,Unique,Yes,62200000,#Crosser,LB,12,,2018-08-01,2023,SUB,12,78,69,80,79,80,76,,,,,,,"Long Throw-in, Dives Into Tackles (AI), Early Crosser",87,60,71,81,68,78,83,83,73,83,78,78,69,83,78,83,92,85,69,76,76,82,72,74,60,80,78,83,84,6,12,9,6,13,74+2,74+2,74+2,77+0,76+0,76+0,76+0,77+0,77+2,77+2,77+2,78+2,79+2,79+2,79+2,78+2,82+2,80+2,80+2,80+2,82+2,82+2,79+2,79+2,79+2,82+2
210514,https://sofifa.com/player/210514/joao-pedro-cavaco-cancelo/210002/,João Cancelo,João Pedro Cavaco Cancelo,26,1994-05-27,181,70,Portugal,Manchester City,English Premier League,1,83,86,43500000,140000,RB,Right,2,3,4,High/ Medium,Unique,Yes,53900000,,SUB,27,,2019-08-07,2025,SUB,2,86,65,79,83,77,70,,,,,,,Technical Dribbler (AI),83,58,68,81,62,85,82,69,75,84,87,85,78,81,78,80,72,89,60,68,73,76,78,78,46,82,78,80,80,6,9,15,14,14,74+2,74+2,74+2,80+0,79+0,79+0,79+0,80+0,79+2,79+2,79+2,81+2,80+2,80+2,80+2,81+2,82+2,79+2,79+2,79+2,82+2,81+2,76+2,76+2,76+2,81+2
212462,https://sofifa.com/player/212462/alex-nicolao-telles/210002/,Alex Telles,Alex Nicolao Telles,27,1992-12-15,181,70,Brazil,FC Porto,English Premier League,1,84,85,44500000,23000,LB,Left,3,2,3,High/ High,Unique,Yes,64300000,"#Engine, #Crosser",LB,13,,2016-07-13,2021,"65 Finishing
","67 Heading Accuracy
",85,74,83,81,79,76,,,,,,,"Solid Player, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Team Player",89,65,67,83,67,82,87,79,87,82,84,85,73,83,70,87,80,91,68,83,78,80,75,76,81,78,80,81,79,13,8,12,11,14,76+3,76+3,76+3,80+0,79+0,79+0,79+0,80+0,80+3,80+3,80+3,82+3,82+3,82+3,82+3,82+3,83+2,82+3,82+3,82+3,83+2,82+3,78+3,78+3,78+3,82+3
179813,https://sofifa.com/player/179813/edinson-cavani/210002/,E. Cavani,Edinson Roberto Cavani Gómez,33,1987-02-14,181,70,Uruguay,Manchester United,English Premier League,1,84,84,27000000,175000,ST,Right,4,4,3,High/ High,Unique,Yes,51300000,#Engine,SUB,7,,2020-10-05,2021,"87 Finishing
","85 Heading Accuracy
",73,85,71,76,55,82,,,,,,,"Injury Prone, Power Header",68,87,85,77,86,75,77,75,52,80,70,75,72,88,57,88,88,86,80,77,82,54,90,76,85,81,57,48,39,12,5,13,13,10,83+1,83+1,83+1,78+0,81+0,81+0,81+0,78+0,78+3,78+3,78+3,77+3,74+3,74+3,74+3,77+3,67+3,66+3,66+3,66+3,67+3,65+3,65+3,65+3,65+3,65+3
226790,https://sofifa.com/player/226790/wilfred-ndidi/210002/,W. Ndidi,Onyinye Wilfred Ndidi,23,1996-12-16,181,70,Nigeria,Leicester City,English Premier League,1,84,88,55000000,95000,CM,Right,1,4,3,Medium/ High,Lean (170-185),Yes,72100000,"#Tackling , #Tactician ",CDM,25,,2017-01-05,2024,"50 Finishing
","76 Heading Accuracy
",71,62,68,74,87,84,,,,,,,Long Shot Taker (AI),50,50,76,79,66,72,58,58,75,78,70,72,69,87,67,80,90,92,78,72,87,90,67,67,55,80,87,89,85,13,14,7,7,13,71+2,71+2,71+2,69+0,72+0,72+0,72+0,69+0,72+2,72+2,72+2,71+2,77+2,77+2,77+2,71+2,80+2,83+2,83+2,83+2,80+2,81+2,85+2,85+2,85+2,81+2
204838,https://sofifa.com/player/204838/raul-jimenez/210002/,R. Jiménez,Raúl Alonso Jiménez Rodríguez,29,1991-05-05,181,70,Mexico,Wolverhampton Wanderers,English Premier League,1,84,84,42000000,140000,ST,Right,3,4,3,High/ High,Normal (185+),Yes,58900000,#Engine,ST,9,,2019-07-01,2023,ST,9,78,82,76,82,49,83,,,,,,,"Flair, Power Header, Outside Foot Shot, Technical Dribbler (AI)",73,84,85,81,82,84,75,51,75,83,73,82,75,83,68,83,75,86,84,74,81,53,84,78,92,81,53,38,30,7,11,13,14,10,83+1,83+1,83+1,81+0,82+0,82+0,82+0,81+0,81+3,81+3,81+3,81+3,77+3,77+3,77+3,81+3,66+3,67+3,67+3,67+3,66+3,63+3,62+3,62+3,62+3,63+3
222665,https://sofifa.com/player/222665/martin-odegaard/210002/,M. Ødegaard,Martin Ødegaard,21,1998-12-17,181,70,Norway,Real Madrid,English Premier League,1,83,89,58500000,135000,RM,Left,3,2,5,Medium/ Medium,Lean (170-185),No,81000000,#Dribbler,SUB,21,,2015-04-29,2023,RM,20,78,75,84,85,58,63,,,,,,,"Solid Player, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",84,74,52,83,73,86,81,83,81,85,80,77,85,74,83,76,46,80,55,78,64,65,77,87,63,76,65,49,51,14,15,15,8,10,74+3,74+3,74+3,81+0,80+0,80+0,80+0,81+0,82+3,82+3,82+3,82+3,80+3,80+3,80+3,82+3,72+3,70+3,70+3,70+3,72+3,69+3,60+3,60+3,60+3,69+3
206517,https://sofifa.com/player/206517/jack-grealish/210002/,J. Grealish,Jack Grealish,24,1995-09-10,181,70,England,Aston Villa,English Premier League,1,80,83,29000000,65000,CM,Right,1,3,4,Medium/ Medium,Normal (170-185),Yes,37500000,,LW,10,,2012-03-01,2025,SUB,17,76,74,80,84,46,61,,,,,,,"Leadership, Flair, Playmaker (AI), Technical Dribbler (AI)",78,73,36,81,72,85,76,74,77,82,78,74,85,79,82,75,37,76,61,77,48,44,76,83,58,82,48,49,43,11,6,11,10,13,72+2,72+2,72+2,80+0,78+0,78+0,78+0,80+0,80+2,80+2,80+2,79+2,77+2,77+2,77+2,79+2,66+2,64+2,64+2,64+2,66+2,62+2,52+2,52+2,52+2,62+2
184432,https://sofifa.com/player/184432/cesar-azpilicueta-tanco/210002/,Azpilicueta,César Azpilicueta Tanco,30,1989-08-28,181,70,Spain,Chelsea,English Premier League,1,84,84,36500000,120000,LB,Right,3,3,2,Medium/ Medium,Normal (170-185),Yes,46600000,,RB,28,,2012-08-24,2022,"46 Finishing
","75 Heading Accuracy
",67,55,77,72,84,76,,,,,,,"Long Throw-in, Solid Player, Early Crosser, Long Passer (AI), Team Player",81,46,75,78,51,67,68,58,80,77,68,66,72,86,73,68,79,81,70,60,86,85,62,74,66,78,85,85,85,13,9,10,6,5,66+3,66+3,66+3,70+0,69+0,69+0,69+0,70+0,71+3,71+3,71+3,72+3,76+3,76+3,76+3,72+3,80+3,82+2,82+2,82+2,80+3,81+3,81+3,81+3,81+3,81+3
207410,https://sofifa.com/player/207410/mateo-kovacic/210002/,M. Kovačić,Mateo Kovačić,26,1994-05-06,181,70,Croatia,Chelsea,English Premier League,1,83,86,47000000,120000,CDM,Right,3,4,4,High/ High,Normal (170-185),Yes,62200000,"#Dribbler, #Acrobat",SUB,17,,2019-07-01,2024,"61 Finishing
","42 Heading Accuracy
",75,69,83,88,69,70,,,,,,,"Flair, Playmaker (AI), Technical Dribbler (AI)",73,61,42,90,76,88,79,70,82,89,78,73,87,82,84,79,76,79,63,75,77,74,72,84,59,81,70,73,66,9,5,6,7,7,72+3,72+3,72+3,80+0,79+0,79+0,79+0,80+0,82+3,82+3,82+3,81+3,83+3,83+3,83+3,81+3,77+3,79+3,79+3,79+3,77+3,74+3,70+3,70+3,70+3,74+3
205498,https://sofifa.com/player/205498/luiz-frello-filho-jorge/210002/,Jorginho,Luiz Frello Filho Jorge,28,1991-12-20,181,70,Italy,Chelsea,English Premier League,1,83,83,36500000,125000,CDM,Right,2,3,3,Medium/ Medium,Lean (170-185),Yes,48500000,#Playmaker ,LDM,5,,2018-07-16,2023,CM,8,55,65,84,80,72,73,,,,,,,Playmaker (AI),75,60,56,89,71,79,75,76,88,85,61,50,77,81,72,71,58,85,66,62,79,78,68,87,91,81,64,80,71,14,7,13,14,8,69+2,69+2,69+2,74+0,74+0,74+0,74+0,74+0,78+2,78+2,78+2,77+2,83+0,83+0,83+0,77+2,76+2,80+2,80+2,80+2,76+2,74+2,72+2,72+2,72+2,74+2
199914,https://sofifa.com/player/199914/allan-marques-loureiro/210002/,Allan,Allan Marques Loureiro,29,1991-01-08,181,70,Brazil,Everton,English Premier League,1,83,83,35500000,115000,CM,Right,2,3,4,Medium/ High,Normal (170-185),No,47500000,"#Tackling , #Tactician ",CDM,6,,2020-09-05,2023,"74 Finishing
","59 Heading Accuracy
",73,71,77,82,85,83,,,,,,,Leadership,70,74,59,84,56,82,65,49,79,83,77,69,78,88,86,73,67,92,78,69,90,88,79,80,53,85,87,88,86,13,13,5,5,8,76+2,76+2,76+2,79+0,79+0,79+0,79+0,79+0,80+2,80+2,80+2,80+2,83+0,83+0,83+0,80+2,83+0,85+-2,85+-2,85+-2,83+0,83+0,82+1,82+1,82+1,83+0
197061,https://sofifa.com/player/197061/joel-matip/210002/,J. Matip,Joël Andre Job Matip,28,1991-08-08,181,70,Cameroon,Liverpool,English Premier League,1,83,84,34500000,115000,CB,Right,2,2,2,Medium/ Medium,Lean (185+),Yes,49100000,"#Aerial Threat, #Tactician ",SUB,32,,2016-07-01,2024,"36 Finishing
","84 Heading Accuracy
",60,46,68,68,85,78,,,,,,,Injury Prone,54,36,84,77,50,69,63,22,74,72,51,67,51,84,42,66,75,69,80,48,84,86,48,72,42,79,85,86,80,11,15,10,7,10,62+2,62+2,62+2,62+0,64+0,64+0,64+0,62+0,66+2,66+2,66+2,65+2,72+2,72+2,72+2,65+2,74+2,80+2,80+2,80+2,74+2,76+2,83+1,83+1,83+1,76+2
225100,https://sofifa.com/player/225100/joe-gomez/210002/,J. Gomez,Joe Gomez,23,1997-05-23,181,70,England,Liverpool,English Premier League,1,83,88,49500000,95000,CB,Right,2,3,3,Medium/ Medium,Unique,Yes,59700000,,RCB,12,,2015-06-20,2024,RCB,5,82,30,66,69,83,80,,,,,,,"Long Throw-in, Injury Prone",69,26,74,78,24,67,41,29,65,73,78,85,65,83,66,41,76,74,83,26,81,84,51,60,26,74,83,85,82,8,13,14,7,7,58+2,58+2,58+2,64+0,62+0,62+0,62+0,64+0,64+2,64+2,64+2,68+2,69+2,69+2,69+2,68+2,79+2,78+2,78+2,78+2,79+2,80+2,82+2,82+2,82+2,80+2
186942,https://sofifa.com/player/186942/ilkay-gundogan/210002/,I. Gündoğan,İlkay Gündoğan,29,1990-10-24,181,70,Germany,Manchester City,English Premier League,1,83,83,35500000,160000,CDM,Right,3,4,4,High/ Medium,Normal (170-185),Yes,46300000,#Playmaker ,SUB,8,,2016-07-01,2023,SUB,21,66,74,84,84,72,71,,,,,,,"Injury Prone, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",78,71,50,88,75,84,85,74,85,88,66,66,77,85,77,77,61,69,73,74,70,77,78,86,80,87,75,74,67,11,14,5,5,13,75+3,75+3,75+3,80+0,80+0,80+0,80+0,80+0,82+1,82+1,82+1,80+3,83+0,83+0,83+0,80+3,77+3,79+3,79+3,79+3,77+3,74+3,72+3,72+3,72+3,74+3
230666,https://sofifa.com/player/230666/gabriel-fernando-de-jesus/210002/,Gabriel Jesus,Gabriel Fernando de Jesus,23,1997-04-03,181,70,Brazil,Manchester City,English Premier League,1,83,87,52500000,150000,ST,Right,2,3,4,High/ High,Unique,Yes,66400000,"#Dribbler, #Acrobat",ST,9,,2016-08-03,2023,"85 Finishing
","77 Heading Accuracy
",85,82,72,87,42,71,,,,,,,"Flair, Chip Shot (AI), Technical Dribbler (AI)",66,85,77,77,77,86,76,54,66,86,87,83,91,87,90,81,78,79,65,76,73,32,87,77,75,81,53,30,28,13,8,6,6,15,83+2,83+2,83+2,83+0,84+0,84+0,84+0,83+0,82+2,82+2,82+2,81+2,75+2,75+2,75+2,81+2,62+2,60+2,60+2,60+2,62+2,59+2,54+2,54+2,54+2,59+2
229880,https://sofifa.com/player/229880/aaron-wan-bissaka/210002/,A. Wan-Bissaka,Aaron Wan-Bissaka,22,1997-11-26,181,70,England,Manchester United,English Premier League,1,83,88,52000000,115000,RWB,Right,1,2,4,Medium/ High,Unique,Yes,60200000,,RB,29,,2019-06-29,2024,"44 Finishing
","58 Heading Accuracy
",86,51,68,80,82,74,,,,,,,Dives Into Tackles (AI),74,44,58,74,43,82,68,45,56,77,84,88,85,82,73,70,62,79,71,46,78,83,69,64,56,76,82,85,90,9,8,6,8,8,67+2,67+2,67+2,73+0,71+0,71+0,71+0,73+0,71+2,71+2,71+2,74+2,71+2,71+2,71+2,74+2,81+2,77+2,77+2,77+2,81+2,81+2,79+2,79+2,79+2,81+2
211300,https://sofifa.com/player/211300/anthony-martial/210002/,A. Martial,Anthony Martial,24,1995-12-05,181,70,France,Manchester United,English Premier League,1,84,88,61000000,155000,ST,Right,3,3,4,Medium/ Medium,Unique,Yes,81000000,#Dribbler,ST,9,,2015-09-01,2024,LM,11,89,83,74,87,41,72,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",72,85,71,80,75,89,84,54,63,87,88,90,83,82,79,83,70,77,76,79,54,42,84,77,81,82,34,39,36,9,8,8,15,11,83+3,83+3,83+3,84+0,84+0,84+0,84+0,84+0,83+3,83+3,83+3,82+3,75+3,75+3,75+3,82+3,65+3,61+3,61+3,61+3,65+3,62+3,54+3,54+3,54+3,62+3
216393,https://sofifa.com/player/216393/youri-tielemans/210002/,Y. Tielemans,Youri Tielemans,23,1997-05-07,181,70,Belgium,Leicester City,English Premier League,1,81,85,36500000,82000,CM,Right,2,5,4,Medium/ Medium,Normal (170-185),Yes,45400000,,RCM,8,,2019-07-08,2023,SUB,8,64,78,82,79,69,71,,,,,,,"Solid Player, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",79,73,64,84,78,78,81,78,82,83,68,60,69,78,77,86,63,78,69,84,67,73,80,83,72,83,66,71,67,6,8,10,14,12,76+2,76+2,76+2,78+0,78+0,78+0,78+0,78+0,79+2,79+2,79+2,78+2,81+2,81+2,81+2,78+2,74+2,76+2,76+2,76+2,74+2,73+2,70+2,70+2,70+2,73+2
178005,https://sofifa.com/player/178005/rui-pedro-dos-santos-patricio/210002/,Rui Patrício,Rui Pedro dos Santos Patrício,32,1988-02-15,181,70,Portugal,Wolverhampton Wanderers,English Premier League,1,84,84,21000000,90000,GK,Left,3,2,1,Medium/ Medium,Normal (185+),Yes,36100000,,GK,11,,2018-06-18,2022,GK,1,,,,,,,84,80,77,83,55,82,"Solid Player, Cautious With Crosses",12,12,11,34,16,20,10,16,32,25,53,57,61,79,54,58,79,45,77,11,37,23,13,64,32,66,14,13,11,84,80,77,82,83,32+3,32+3,32+3,32+0,34+0,34+0,34+0,32+0,36+3,36+3,36+3,34+3,35+3,35+3,35+3,34+3,30+3,33+3,33+3,33+3,30+3,29+3,30+3,30+3,30+3,29+3
227928,https://sofifa.com/player/227928/nelson-cabral-semedo/210002/,Nélson Semedo,Nélson Cabral Semedo,26,1993-11-16,181,70,Portugal,FC Barcelona,English Premier League,1,83,86,43500000,170000,RB,Right,2,3,4,Medium/ High,Lean (170-185),No,59500000,"#Speedster, #Acrobat",RB,2,,2017-07-14,2022,"50 Finishing
","58 Heading Accuracy
",92,57,69,82,77,76,,,,,,,Speed Dribbler (AI),76,50,58,76,42,82,61,30,65,81,91,93,87,82,81,74,79,92,66,60,81,81,72,62,38,79,77,81,80,16,12,10,14,12,70+2,70+2,70+2,76+0,74+0,74+0,74+0,76+0,74+2,74+2,74+2,77+2,74+2,74+2,74+2,77+2,82+2,78+2,78+2,78+2,82+2,81+2,77+2,77+2,77+2,81+2
198717,https://sofifa.com/player/198717/wilfried-zaha/210002/,W. Zaha,Wilfried Zaha,27,1992-11-10,181,70,Ivory Coast,Crystal Palace,English Premier League,1,83,83,38500000,82000,CF,Right,2,3,5,Medium/ Medium,Unique,Yes,51300000,"#Speedster, #Dribbler",LS,11,,2015-02-02,2023,RW,9,90,75,72,87,34,75,,,,,,,"Flair, Technical Dribbler (AI)",76,77,47,75,64,90,63,51,65,86,88,92,87,75,79,81,58,75,77,70,72,32,76,76,72,80,30,34,32,15,10,15,11,10,77+2,77+2,77+2,81+0,80+0,80+0,80+0,81+0,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,62+2,58+2,58+2,58+2,62+2,57+2,49+2,49+2,49+2,57+2
193301,https://sofifa.com/player/193301/alexandre-lacazette/210002/,A. Lacazette,Alexandre Lacazette,29,1991-05-28,181,70,France,Arsenal,English Premier League,1,83,83,36500000,125000,ST,Right,3,4,4,High/ High,Unique,Yes,49400000,,ST,9,,2017-07-05,2022,"83 Finishing
","75 Heading Accuracy
",76,82,75,84,46,75,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",68,83,75,79,79,84,74,74,70,85,77,75,81,84,82,87,76,77,75,78,74,42,84,78,76,81,39,51,32,11,6,9,5,6,82+1,82+1,82+1,80+0,82+0,82+0,82+0,80+0,81+2,81+2,81+2,79+3,76+3,76+3,76+3,79+3,64+3,64+3,64+3,64+3,64+3,61+3,58+3,58+3,58+3,61+3
198710,https://sofifa.com/player/198710/james-rodriguez/210002/,J. Rodríguez,James David Rodríguez Rubio,28,1991-07-12,181,70,Colombia,Everton,English Premier League,1,82,82,30500000,105000,RM,Left,4,2,4,Medium/ Medium,Normal (170-185),Yes,42800000,"#Dribbler, #Distance Shooter, #Crosser, #FK Specialist",RW,19,,2020-09-07,2022,LCM,10,53,86,85,86,50,63,,,,,,,"Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",90,84,62,83,90,86,89,86,81,90,55,52,78,84,76,86,46,65,64,92,60,55,80,83,81,87,52,41,44,15,15,15,5,14,79+3,79+3,79+3,81+0,81+0,81+0,81+0,81+0,82+0,82+0,82+0,80+2,80+2,80+2,80+2,80+2,67+3,67+3,67+3,67+3,67+3,62+3,57+3,57+3,57+3,62+3
224458,https://sofifa.com/player/224458/diogo-jose-teixeira-da-silva/210002/,Diogo Jota,Diogo José Teixeira da Silva,23,1996-12-04,181,70,Portugal,Liverpool,English Premier League,1,80,86,33500000,90000,CM,Right,2,5,4,High/ High,Normal (170-185),Yes,42000000,#Acrobat,SUB,20,,2020-09-19,2025,SUB,20,83,77,71,84,53,77,,,,,,,"Solid Player, Speed Dribbler (AI)",68,77,52,72,75,84,76,58,68,84,88,79,87,82,86,82,66,79,73,74,85,54,82,74,63,84,53,54,44,7,12,15,9,11,77+2,77+2,77+2,80+0,80+0,80+0,80+0,80+0,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,68+2,67+2,67+2,67+2,68+2,65+2,61+2,61+2,61+2,65+2
239818,https://sofifa.com/player/239818/ruben-santos-gato-alves-dias/210002/,Rúben Dias,Rúben dos Santos Gato Alves Dias,23,1997-05-14,181,70,Portugal,Portugal,English Premier League,1,81,87,37000000,15000,CB,Right,1,4,2,Medium/ High,Normal (185+),Yes,48400000,,LCB,4,,2020-09-19,,RCB,6,65,38,54,59,83,84,,,,,,,"Solid Player, Leadership, Power Header",34,29,82,73,30,57,33,26,72,62,63,67,54,78,56,74,78,86,80,22,92,82,39,40,45,79,83,84,81,7,8,13,7,12,57+2,57+2,57+2,53+0,55+0,55+0,55+0,53+0,55+2,55+2,55+2,57+2,63+2,63+2,63+2,57+2,71+2,77+2,77+2,77+2,71+2,74+2,81+2,81+2,81+2,74+2
203263,https://sofifa.com/player/203263/harry-maguire/210002/,H. Maguire,Harry Maguire,27,1993-03-05,181,70,England,Manchester United,English Premier League,1,82,85,34500000,120000,CB,Right,2,3,2,High/ High,Stocky (185+),Yes,47400000,"#Aerial Threat, #Strength",LCB,5,,2019-08-05,2024,"48 Finishing
","86 Heading Accuracy
",50,53,69,71,82,85,,,,,,,"Solid Player, Leadership, Long Passer (AI), Power Header",51,48,86,78,47,71,44,46,82,76,47,53,54,82,55,68,84,76,90,52,84,83,61,71,44,83,81,83,79,14,16,9,14,9,67+2,67+2,67+2,64+0,67+0,67+0,67+0,64+0,69+2,69+2,69+2,67+2,75+2,75+2,75+2,67+2,73+2,80+2,80+2,80+2,73+2,74+2,82+2,82+2,82+2,74+2
