,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,Weak Foot,Skill Moves,International Reputation,Work Rate,Body Type,Real Face,Release Clause,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Likes,Dislikes,Following,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
50,248243,Eduardo Camavinga,17,https://cdn.sofifa.com/players/248/243/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,89,Stade Rennais FC,https://cdn.sofifa.com/teams/74/30.png,€29M,€6K,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,252371,Jude Bellingham,17,https://cdn.sofifa.com/players/252/371/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,74,88,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€9.5M,€6K,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,235212,Achraf Hakimi,21,https://cdn.sofifa.com/players/235/212/21_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,83,88,Inter,https://cdn.sofifa.com/teams/44/30.png,€56M,€90K,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,245541,Giovanni Reyna,17,https://cdn.sofifa.com/players/245/541/21_60.png,United States,https://cdn.sofifa.com/flags/us.png,75,88,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€13M,€6K,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,229558,Dayot Upamecano,21,https://cdn.sofifa.com/players/229/558/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,90,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€44.5M,€38K,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,235410,Youssef En-Nesyri,23,https://cdn.sofifa.com/players/235/410/21_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,78,83,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,€21.5M,€27K,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,226491,Kieran Tierney,23,https://cdn.sofifa.com/players/226/491/21_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,79,86,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€33.5M,€65K,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,246669,Bukayo Saka,18,https://cdn.sofifa.com/players/246/669/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,88,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€16.5M,€17K,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,236772,Dominik Szoboszlai,19,https://cdn.sofifa.com/players/236/772/21_60.png,Hungary,https://cdn.sofifa.com/flags/hu.png,77,87,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€23M,€27K,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,231747,Kylian Mbappé,21,https://cdn.sofifa.com/players/231/747/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,90,95,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€185.5M,€160K,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,236572,Owen Wijndal,20,https://cdn.sofifa.com/players/236/572/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,78,85,AZ Alkmaar,https://cdn.sofifa.com/teams/1906/30.png,€26.5M,€9K,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,206517,Jack Grealish,24,https://cdn.sofifa.com/players/206/517/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,82,85,Aston Villa,https://cdn.sofifa.com/teams/2/30.png,€41.5M,€75K,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,241184,Héctor Junior Firpo Adamés,23,https://cdn.sofifa.com/players/241/184/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,85,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€26M,€110K,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,230869,Unai Simón Mendibil,23,https://cdn.sofifa.com/players/230/869/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,86,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€27M,€18K,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,231677,Marcus Rashford,22,https://cdn.sofifa.com/players/231/677/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,85,91,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€86.5M,€150K,2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,256790,Jamal Musiala,17,https://cdn.sofifa.com/players/256/790/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,68,85,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€3M,€3K,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,243630,Jonathan David,20,https://cdn.sofifa.com/players/243/630/21_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,77,86,LOSC Lille,https://cdn.sofifa.com/teams/65/30.png,€23.5M,€29K,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,246960,Mohamed Ihattaren,18,https://cdn.sofifa.com/players/246/960/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,77,87,PSV,https://cdn.sofifa.com/teams/247/30.png,€22M,€7K,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,246618,Adam Hložek,17,https://cdn.sofifa.com/players/246/618/21_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,74,87,Sparta Praha,https://cdn.sofifa.com/teams/267/30.png,€9.5M,€500,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,228702,Frenkie de Jong,23,https://cdn.sofifa.com/players/228/702/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,85,90,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€81M,€190K,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,233049,Jadon Sancho,20,https://cdn.sofifa.com/players/233/049/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,86,92,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€105.5M,€76K,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,246420,Jérémy Doku,18,https://cdn.sofifa.com/players/246/420/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,72,88,Stade Rennais FC,https://cdn.sofifa.com/teams/74/30.png,€6M,€13K,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,231936,Ben White,22,https://cdn.sofifa.com/players/231/936/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,87,Brighton & Hove Albion,https://cdn.sofifa.com/teams/1808/30.png,€15.5M,€40K,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,252042,João Pedro Junqueira de Jesus,18,https://cdn.sofifa.com/players/252/042/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,71,84,Watford,https://cdn.sofifa.com/teams/1795/30.png,€4.4M,€5K,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,183512,Yuri Berchiche Izeta,30,https://cdn.sofifa.com/players/183/512/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,83,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€31.5M,€35K,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,246791,Manor Solomon,20,https://cdn.sofifa.com/players/246/791/21_60.png,Israel,https://cdn.sofifa.com/flags/il.png,75,85,Shakhtar Donetsk,https://cdn.sofifa.com/teams/101059/30.png,€12.5M,€750,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,192985,Kevin De Bruyne,29,https://cdn.sofifa.com/players/192/985/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,91,91,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€127.5M,€370K,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,234396,Alphonso Davies,19,https://cdn.sofifa.com/players/234/396/21_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,81,89,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€53M,€40K,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,245367,Xavi Simons,17,https://cdn.sofifa.com/players/245/367/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,65,85,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€1.9M,€2K,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,239231,Marc Cucurella Saseta,21,https://cdn.sofifa.com/players/239/231/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,89,Getafe CF,https://cdn.sofifa.com/teams/1860/30.png,€58M,€28K,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,241096,Sandro Tonali,20,https://cdn.sofifa.com/players/241/096/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,77,89,Milan,https://cdn.sofifa.com/teams/47/30.png,€24M,€25K,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,205988,Luke Shaw,24,https://cdn.sofifa.com/players/205/988/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,80,83,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€26.5M,€90K,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,200104,Heung Min Son,27,https://cdn.sofifa.com/players/200/104/21_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,89,89,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€110M,€210K,2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,234906,Houssem Aouar,22,https://cdn.sofifa.com/players/234/906/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,82,88,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,€48.5M,€70K,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,241464,Pau Francisco Torres,23,https://cdn.sofifa.com/players/241/464/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,86,Villarreal CF,https://cdn.sofifa.com/teams/483/30.png,€30M,€31K,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,231447,Donyell Malen,21,https://cdn.sofifa.com/players/231/447/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,78,86,PSV,https://cdn.sofifa.com/teams/247/30.png,€32M,€17K,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,252961,Tanguy Nianzou,18,https://cdn.sofifa.com/players/252/961/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,71,85,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€4.1M,€10K,1652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,234943,Florian Neuhaus,23,https://cdn.sofifa.com/players/234/943/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,80,87,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/30.png,€42M,€39K,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,190149,Oscar De Marcos Arana,31,https://cdn.sofifa.com/players/190/149/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,78,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€10M,€24K,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,246469,Agustín Urzi,20,https://cdn.sofifa.com/players/246/469/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,88,Club Atlético Banfield,https://cdn.sofifa.com/teams/110404/30.png,€7.5M,€10K,1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,192505,Romelu Lukaku,27,https://cdn.sofifa.com/players/192/505/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,85,86,Inter,https://cdn.sofifa.com/teams/44/30.png,€63M,€165K,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,222077,Manuel Locatelli,22,https://cdn.sofifa.com/players/222/077/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,80,86,Sassuolo,https://cdn.sofifa.com/teams/111974/30.png,€31M,€32K,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,245037,Eric García Martret,19,https://cdn.sofifa.com/players/245/037/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,85,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€7M,€36K,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,226161,Marcos Llorente Moreno,25,https://cdn.sofifa.com/players/226/161/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,86,Atlético Madrid,https://cdn.sofifa.com/teams/240/30.png,€47.5M,€71K,2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,222665,Martin Ødegaard,21,https://cdn.sofifa.com/players/222/665/21_60.png,Norway,https://cdn.sofifa.com/flags/no.png,83,89,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€58.5M,€135K,2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,247204,Emerson Leite De Souza,21,https://cdn.sofifa.com/players/247/204/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,88,Real Betis,https://cdn.sofifa.com/teams/449/30.png,€30M,€17K,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,237692,Phil Foden,20,https://cdn.sofifa.com/players/237/692/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,80,89,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€46.5M,€90K,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,210514,João Pedro Cavaco Cancelo,26,https://cdn.sofifa.com/players/210/514/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,84,87,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€51M,€155K,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,221992,Hirving Lozano,24,https://cdn.sofifa.com/players/221/992/21_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,81,84,Napoli,https://cdn.sofifa.com/teams/48/30.png,€35M,€71K,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,251873,Yusuf Demir,17,https://cdn.sofifa.com/players/251/873/21_60.png,Austria,https://cdn.sofifa.com/flags/at.png,66,87,SK Rapid Wien,https://cdn.sofifa.com/teams/254/30.png,€2.7M,€1K,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,247263,Edmond Tapsoba,21,https://cdn.sofifa.com/players/247/263/21_60.png,Burkina Faso,https://cdn.sofifa.com/flags/bf.png,79,88,Bayer 04 Leverkusen,https://cdn.sofifa.com/teams/32/30.png,€37M,€42K,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,171579,Raúl García Escudero,33,https://cdn.sofifa.com/players/171/579/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,80,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€13.5M,€33K,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,240950,Pedro António Pereira Gonçalves,22,https://cdn.sofifa.com/players/240/950/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,78,87,Sporting CP,https://cdn.sofifa.com/teams/237/30.png,€31.5M,€14K,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,240243,Matheus Santos Carneiro Da Cunha,21,https://cdn.sofifa.com/players/240/243/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,87,Hertha BSC,https://cdn.sofifa.com/teams/166/30.png,€43M,€40K,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,223697,Robin Gosens,25,https://cdn.sofifa.com/players/223/697/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,83,83,Atalanta,https://cdn.sofifa.com/teams/39/30.png,€40.5M,€74K,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,237678,Ibrahima Konaté,21,https://cdn.sofifa.com/players/237/678/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,88,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€29.5M,€33K,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,240273,Emile Smith Rowe,19,https://cdn.sofifa.com/players/240/273/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,85,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€4.4M,€24K,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,241461,Ferran Torres García,20,https://cdn.sofifa.com/players/241/461/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,88,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€46.5M,€100K,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,202556,Memphis Depay,26,https://cdn.sofifa.com/players/202/556/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,84,87,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,€56M,€105K,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,183277,Eden Hazard,29,https://cdn.sofifa.com/players/183/277/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,88,88,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€89.5M,€350K,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,213956,Adama Traoré Diarra,24,https://cdn.sofifa.com/players/213/956/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,85,Wolverhampton Wanderers,https://cdn.sofifa.com/teams/110/30.png,€27.5M,€80K,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,229261,Denis Zakaria,23,https://cdn.sofifa.com/players/229/261/21_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,83,87,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/30.png,€47.5M,€45K,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,247394,Dejan Kulusevski,20,https://cdn.sofifa.com/players/247/394/21_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,78,88,Juventus,https://cdn.sofifa.com/teams/45/30.png,€31M,€58K,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,233064,Mason Mount,21,https://cdn.sofifa.com/players/233/064/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,80,87,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€43M,€70K,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,195864,Paul Pogba,27,https://cdn.sofifa.com/players/195/864/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,86,87,Manchester United,https://cdn.sofifa.com/teams/11/30.png,€77.5M,€190K,2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,234378,Declan Rice,21,https://cdn.sofifa.com/players/234/378/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,86,West Ham United,https://cdn.sofifa.com/teams/19/30.png,€33.5M,€31K,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,246045,Pedro De la Vega,19,https://cdn.sofifa.com/players/246/045/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,87,Club Atlético Lanús,https://cdn.sofifa.com/teams/110395/30.png,€7M,€10K,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,242434,Curtis Jones,19,https://cdn.sofifa.com/players/242/434/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,86,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€4.4M,€25K,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,240060,Max Aarons,20,https://cdn.sofifa.com/players/240/060/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,74,83,Norwich City,https://cdn.sofifa.com/teams/1792/30.png,€9M,€8K,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,258315,Bright Akwo Arrey-Mbi,17,https://cdn.sofifa.com/players/258/315/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,61,85,Bayern München II,https://cdn.sofifa.com/teams/110679/30.png,€975K,€500,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
